Cva_ID;Cva_APG_Family;Cva_Genus;Cva_Species;Cva_Common_Name;Cva_Authority;Cva_Chromosome_Nr;Cva_PloidyLevel;Cva_Estimation_Method;Cva_Voucher;Cva_2C_PG;Cva_Original_Reference;Cva_Lifecycle;Cva_Angiosperm_Group;Cva_Paper;Cva_IS;Cva_Remarks;Cva_Order_Nr;Cva_CompanyCode;Cva_Cropcode;Cva_Date_Created;Cva_Date_ Modified;Cva_EmpName_Created;Cva_EmpName_Modified;Cva_ID_Genus;Cva_Cultivar;Cva_AnO;Cva_PlantCode;Cva_BreedingCode;Cva_Status;Cva_zzz
6479;Cyperaceae;Carex;maximowiczii;;;0;0;Fe;Y;0.6;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6480;Cyperaceae;Carex;thunbergii;;Steud.;0;0;Fe;Y;0.6;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6481;Cyperaceae;Carex;tristachya;;Thunb.;0;0;Fe;Y;0.6;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6482;Cyperaceae;Carex;omiana;;Franch. & Sav.;0;0;Fe;Y;0.6;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6483;Cyperaceae;Carex;kiotensis;;Franch. & Sav.;74;0;Fe;Y;0.6;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6484;Droseraceae;Drosera;capensis;;L.;40;4;Fe;;0.6;Rothfels and Heimburg; 1968 (Ref. 39);P;Eudicot;0;;1968;0;;;9-2-2013;2-1-2016;Import;Designer;1510;;;;;
6485;Brassicaceae;Cochlearia;aucheri;;Boiss.;0;0;FC:PI;Y;0.6;Peer et al.; 2003 (Ref. 522);B;Eudicot;0;;2003;0;;;9-2-2013;2-1-2016;Import;Designer;1511;;;;;
6486;Brassicaceae;Crucihimalaya;wallichii;;(Hook.f. & Thomson) Al-Shehbaz; O'Kane & R.A. Price;16;2;FC:PI;Y;0.6;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2016-01-02;Import;Designer;1512;;;;
6487;Rosaceae;Rubus;occidentalis;;L.;14;2;FC:PI;N;0.6;Meng & Finn; 2002 (Ref. 600);P;Eudicot;0;;2002;0;;134;9-2-2013;31-12-2015;Import;Designer;321;;;;;
6488;Elaeocarpaceae;Crinodendron;patagua;;Molina;16;0;Fe;N;0.6;Hanson et al.; 2005 (Ref. 612);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1513;;;;;
6489;Bromeliaceae;Pitcairnia;feliciana;;(A.Chev.) Harms & Mildbr.;50;2;FC:PI;Y;0.6;Ebert & Till; 1997 (Ref. 575);P;Monocot;0;;1997;0;;;9-2-2013;31-12-2015;Import;Designer;305;;;;;
6490;Rosaceae;Prunus;kansuensis;;Rehder;16;2;FC:PI;N;0.6;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6491;Rosaceae;Prunus;hortulana;;L.H.Bailey;16;2;FC:PI;N;0.6;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6492;Fabaceae;Leucaena;macrophylla;;Benth.;0;0;FC:EB;Y;0.61;Hartman et al.; 2000 (Ref. 425);P;Eudicot;0;;2000;0;;;9-2-2013;2-1-2016;Import;Designer;1514;;;;;
6493;Brassicaceae;Draba;lonchocarpa;;Rydb.;16;2;CIA;Y;0.61;Grundt et al.; 2005 (Ref. 505);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1088;;;;;
6494;Rosaceae;Prunus;angustifolia;;;16;2;FC:PI;N;0.61;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6495;Cleomaceae;Cleome;hassleriana;;Chodat;20;0;FC:PI;;0.61;Johnston et al.; 2005 (Ref. 509);;Eudicot;0;;2005;0;;292;9-2-2013;31-12-2015;Import;Designer;1046;;;;;
6496;Santalaceae;Rhoiacarpos;capensis;;A. DC.;0;0;Fe;N;0.62;Hanson et al.; 2001 (Ref. 379);P;Eudicot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;1515;;;;;
6497;Brassicaceae;Thlaspi;violascens;;Boiss.;0;0;FC:PI;Y;0.62;Peer et al.; 2003 (Ref. 522);A;Eudicot;0;;2003;0;;;9-2-2013;31-12-2015;Import;Designer;1363;;;;;
6498;Brassicaceae;Arabis;cenisia;;Reut.;16;2;FC:PI;Y;0.62;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;443;9-2-2013;31-12-2015;Import;Designer;33;;;;;
6499;Brassicaceae;Peltaria;alliacea;;Jacq.;14;2;FC:PI;Y;0.62;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1516;;;;;
6500;Brassicaceae;Draba;altaica;;(C.A.Mey.) Bunge;18;0;FC:PI;Y;0.62;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;31-12-2015;Import;Designer;1088;;;;;
6501;Rosaceae;Rubus;lasiostylus;;Focke;14;2;FC:PI;N;0.62;Meng & Finn; 2002 (Ref. 600);P;Eudicot;0;;2002;0;;134;9-2-2013;31-12-2015;Import;Designer;321;;;;;
6502;Brassicaceae;Thlaspi;perfoliatum;;L.;14;2;FC:PI;Y;0.62;Peer et al.; 2006 (Ref. 540);B;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;1363;;;;;
6503;Rosaceae;Prunus;davidiana;;;16;2;FC:PI;N;0.62;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6504;Brassicaceae;Sisymbrium;orientale;;L.;14;0;FC:PI;;0.62;Johnston et al.; 2005 (Ref. 509);;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1494;;;;;
6505;Zosteraceae;Zostera;marina;;;12;2;Fe;N;0.63;Hanson et al.; 2003 (Ref. 380);P;Monocot;0;;2003;0;;;9-2-2013;31-12-2015;Import;Designer;789;;;;;
6506;Crassulaceae;Sedum;stoloniferum;;S.G.Gmelin;14;2;Fe;;0.63;Hart et al.; 1993 (Ref. 399);P;Eudicot;0;;1993;0;;191;9-2-2013;31-12-2015;Import;Designer;335;;;;;
6507;Brassicaceae;Draba;nivalis;;Lilj.;16;2;CIA;Y;0.63;Grundt et al.; 2005 (Ref. 505);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1088;;;;;
6508;Brassicaceae;Thlaspi;tymphaeum;;Hausskn.;14;2;FC:PI;Y;0.63;Peer et al.; 2006 (Ref. 540);B;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;1363;;;;;
6509;Brassicaceae;Thlaspi;rosulare;;Boiss. & Bal.;0;0;FC:PI;Y;0.64;Peer et al.; 2003 (Ref. 522);B;Eudicot;0;;2003;0;;;9-2-2013;31-12-2015;Import;Designer;1363;;;;;
6510;Urticaceae;Forsskaolea;angustifolia;;Retz.;22;2;FC:PI;;0.64;Suda et al.; 2003 (Ref. 477);P;Eudicot;0;;2003;0;;;9-2-2013;2-1-2016;Import;Designer;1517;;;;;
6511;Plantaginaceae;Veronica;cinerea;;Boiss. & Balansa;16;2;CIA;Y;0.64;Albach & Greilhuber; 2003 (Ref. 478);P;Eudicot;0;;2003;0;;193;9-2-2013;31-12-2015;Import;Designer;367;;;;;
6512;Brassicaceae;Thellungiella;sp.;;;14;2;FC:PI;Y;0.64;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1518;;;;;
6513;Brassicaceae;Tauscheria;lasiocarpa;;Fisch. ex DC.;14;2;FC:PI;Y;0.64;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1519;;;;;
6514;Frankeniaceae;Frankenia;sp.;;L.;0;0;Fe;Y;0.64;Hanson et al.; 2005 (Ref. 612);;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1520;;;;;
6515;Boraginaceae;Echium;bonnetii;;Coincy;16;2;FC:PI;;0.64;Suda et al.; 2005 (Ref. 552);A;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1521;;;;;
6516;Bromeliaceae;Orthophytum;saxicola;;(Ule) L.B.Sm.;50;2;FC:PI;Y;0.64;Ram챥z-Morillo & Brown; 2001 (Ref. 571);P;Monocot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;1522;;;;;
6517;Rosaceae;Prunus;cistena;;N.E.Hensen;16;2;FC:PI;N;0.64;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6518;Brassicaceae;Crucihimalaya;himalaica;;(Edgeworth) Al-Shehbaz; O'Kane & R.A.Price;16;0;FC:PI;;0.65;Johnston et al.; 2005 (Ref. 509);;Eudicot;0;;2005;0;;;9-2-2013;2016-01-02;Import;Designer;1512;;;;
6519;Kirkiaceae;Kirkia;acuminata;;Oliver;0;2;Fe;Y;0.65;Hanson et al.; 2001 (Ref. 378);P;Eudicot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;1523;;;;;
6520;Rosaceae;Acaena;magellanica;;(Lam.) Vahl;0;0;Fe;N;0.65;Bennett MD; Smith JB; Lewis Smith RI.; 1982 (Ref. 105);P;Eudicot;0;;1982;0;;;2013-02-09;2016-01-02;Import;Designer;1524;;;
6521;Myrtaceae;Psidium;guajava;;L.;22;2;Fe;N;0.65;Bennett et al.; 1976 (Ref. 108);P;Eudicot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;1355;;;;;
6522;Rutaceae;Ruta;chalepensis;;L.;40;0;Fe;;0.65;Guerra M dos S.; 1984 (Ref. 140);P;Eudicot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;1484;;;;;
6523;Typhaceae;Typha;latifolia;;L.;30;2;Fe;;0.65;Band; 1984 (Ref. 154);P;Monocot;0;;1984;0;;;9-2-2013;31-12-2015;Import;Designer;1357;;;;;
6524;Lamiaceae;Mentha;piperita;;L.;0;0;Fe;;0.65;Olszewska and Osiecka; 1983 (Ref. 156);P;Eudicot;0;;1983;0;;254;9-2-2013;31-12-2015;Import;Designer;251;;;;;
6525;Urticaceae;Urtica;urens;;L.;0;0;Fe;;0.65;Bennett and Smith; 1976 (Ref. 2);A;Eudicot;0;;1976;0;;;9-2-2013;2-1-2016;Import;Designer;1525;;;;;
6526;Araceae;Pistia;stratiotes;;L.;28;2;Fe;Y;0.65;Baum et al.; 1989 (Ref. 269-D);A?;Monocot;0;;1989;0;;;9-2-2013;31-12-2015;Import;Designer;1233;;;;;
6527;Marantaceae;Calathea;princeps;;Regel.;24;2;Fe;N;0.65;Sharma and Mukhopadhyay; 1984 (Ref. 355);P;Monocot;0;;1984;0;;228;9-2-2013;31-12-2015;Import;Designer;950;;;;;
6528;Cyperaceae;Carex;pisiformis;;Boott;58;0;Fe;Y;0.65;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6529;Cyperaceae;Carex;sendaica;;Franch.;62;0;Fe;Y;0.65;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6530;Cyperaceae;Carex;laticeps;;C.B.Clarke;58;0;Fe;Y;0.65;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6531;Cyperaceae;Carex;shimidzensis;;Franch.;68;0;Fe;Y;0.65;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6532;Brassicaceae;Cochlearia;sempervivum;;Boiss. & Bal.;0;0;FC:PI;Y;0.65;Peer et al.; 2003 (Ref. 522);A;Eudicot;0;;2003;0;;;9-2-2013;2-1-2016;Import;Designer;1511;;;;;
6533;Plantaginaceae;Veronica;arvensis;;L.;18;2;CIA;Y;0.66;Albach & Greilhuber; 2003 (Ref. 478);A;Eudicot;0;;2003;0;;193;9-2-2013;31-12-2015;Import;Designer;367;;;;;
6534;Brassicaceae;Arabis;tibetica;;Hook.f. & Thomson;16;2;FC:PI;Y;0.66;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;443;9-2-2013;31-12-2015;Import;Designer;33;;;;;
6535;Campanulaceae;Wahlenbergia;lobelioides;;(L.f.) A. DC.;18;2;FC:PI;;0.66;Suda et al.; 2005 (Ref. 552);A;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1303;;;;;
6536;Rosaceae;Prunus;mira;;;16;2;FC:PI;N;0.66;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6537;Rosaceae;Prunus;dulcis;;(Mill.) D.A. Webb;16;2;FC:PI;N;0.66;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6538;Rosaceae;Prunus;domestica;;;0;0;FC:PI;N;0.66;Loureiro et al.; 2007 (Ref. 563);P;Eudicot;0;;2007;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6539;Coriariaceae;Coriaria;myrtifolia;;L.;0;8;Fe;N;0.67;Hanson et al.; 2001 (Ref. 378);P;Eudicot;0;;2001;0;;;9-2-2013;31-12-2015;Import;Designer;586;;;;;
6540;Ochnaceae;Medusagyne;oppositifolia;;Baker;0;0;FC:PI;N;0.67;Hanson et al.; 2005 (Ref. 612);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1526;;;;;
6541;Brassicaceae;Lepidium;virginicum;;L.;32;4;FC:PI;;0.67;Johnston et al.; 2005 (Ref. 509);;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1163;;;;;
6542;Rutaceae;Severinia;buxifolia;;(Poir.) Ten.;18;2;FC:PI;N;0.67;Kayim et al.; 1998 (Ref. 426);P;Eudicot;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;1527;;;;;
6543;Brassicaceae;Thlaspi;oxyceras;;(Boiss.) Hedge;0;0;FC:PI;Y;0.67;Peer et al.; 2003 (Ref. 522);AB;Eudicot;0;;2003;0;;;9-2-2013;31-12-2015;Import;Designer;1363;;;;;
6544;Lentibulariaceae;Utricularia;reniformis;;A.St.-Hil.;0;0;CIA;Y;0.67;Greilhuber et al.; 2006 (Ref. 535);P;Eudicot;0;;2006;0;;659;9-2-2013;2-1-2016;Import;Designer;1457;;;;;
6545;Brassicaceae;Thlaspi;caerulescens;;J.Presl & C.Presl;14;2;FC:PI;Y;0.67;Peer et al.; 2006 (Ref. 540);B;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;1363;;;;;
6546;Hypericaceae;Hypericum;reflexum;;L.f.;18;2;FC:PI;;0.67;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;300;9-2-2013;31-12-2015;Import;Designer;1141;;;;;
6547;Rosaceae;Prunus;besseyi;;L.H.Bailey;16;2;FC:PI;N;0.67;Baird et al.; 1994 (Ref. 606);P;Eudicot;0;;1994;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6548;Brassicaceae;Arabidopsis;pumila;;Busch;0;0;FC:PI;N;0.67;Houben et al.; 2003 (Ref. 518);A;Eudicot;0;;2003;0;;89;9-2-2013;31-12-2015;Import;Designer;32;;;;;
6549;Lythraceae;Lawsonia;inermis;;L.;0;4;Fe;Y;0.68;Hanson et al.; 2001 (Ref. 378);P;Eudicot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;1528;;;;;
6550;Hypericaceae;Hypericum;glandulosum;;Choisy;18;2;FC:PI;;0.68;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;300;9-2-2013;31-12-2015;Import;Designer;1141;;;;;
6551;Cucurbitaceae;Lagenaria;siceraria;;(Molina) Standley;22;2;FC:PI;N;0.68;Achigan-Dako et al.; 2008 (Ref. 583);A;Eudicot;0;;2008;0;;;9-2-2013;2-1-2016;Import;Designer;1529;;;;;
6552;Cucurbitaceae;Cucurbita;foetidissima;;Kunth;40;2;FC:PI;N;0.69;Sisko et al.; 2003 (Ref. 500);P;Eudicot;0;;2003;0;;276;9-2-2013;31-12-2015;Import;Designer;589;;;;;
6553;Fabaceae;Trifolium;ligusticum;;Balb. ex Loisel.;12;2;FC:PI;N;0.69;Vi_intin et al.; 2006 (Ref. 534);;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;966;;;;;
6554;Rosaceae;Rubus;ellipticus;;Sm.;14;2;FC:PI;N;0.69;Meng & Finn; 2002 (Ref. 600);P;Eudicot;0;;2002;0;;134;9-2-2013;31-12-2015;Import;Designer;321;;;;;
6555;Rosaceae;Rubus;lasiococcus;;A.Gray;14;2;FC:PI;N;0.69;Meng & Finn; 2002 (Ref. 600);P;Eudicot;0;;2002;0;;134;9-2-2013;31-12-2015;Import;Designer;321;;;;;
6556;Poaceae;Brachypodium;arbuscula;;Knoche;18;2;FC:PI;;0.69;Suda et al.; 2005 (Ref. 552);P;Monocot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1008;;;;;
6557;Euphorbiaceae;Euphorbia;peplus;;L.;22;2;FC:PI;N;0.69;Loureiro et al.; 2007 (Ref. 563);P;Eudicot;0;;2007;0;;92;9-2-2013;31-12-2015;Import;Designer;147;;;;;
6558;Juncaceae;Juncus;scheuchzerioides;;Gaud.;40;4;Fe;N;0.7;Bennett MD; Smith JB; Lewis Smith RI.; 1982 (Ref. 105);P;Monocot;0;;1982;0;;;2013-02-09;2015-12-31;Import;Designer;212;;;
6559;Salicaceae;Salix;elegantissima;;K.Koch;0;0;Fe;;0.7;Olszewska and Osiecka; 1984 (Ref. 157);P;Eudicot;0;;1984;0;;;9-2-2013;31-12-2015;Import;Designer;974;;;;;
6560;Zygophyllaceae;Bulnesia;sarmientoi;;Lorentz;26;2;Fe;Y;0.7;Poggio and Hunziker; 1986 (Ref. 174);P;Eudicot;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1530;;;;;
6561;Poaceae;Chloris;gayana;;Kunth.;20;2;Fe;;0.7;Bennett and Smith; 1976 (Ref. 2);P;Monocot;0;;1976;0;;;9-2-2013;2-1-2016;Import;Designer;1531;;;;;
6562;Polygonaceae;Fallopia;dumetorum;;(L.) Holub;20;2;Fe;Y;0.7;Bailey and Stace; 1992 (Ref. 213);A;Eudicot;0;;1992;0;;;9-2-2013;31-12-2015;Import;Designer;1107;;;;;
6563;Rosaceae;Prunus;avium;;(L.) L.;0;0;FC:PI;N;0.7;Arumuganathan and Earle; 1991 (Ref. 227);P;Eudicot;0;;1991;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
6564;Rosaceae;Fragaria;moschata;;Duchesne;42;6;FC:PI;Y;0.7;Antonius and Ahokas; 1996 (Ref. 339);P;Eudicot;0;;1996;0;;62;9-2-2013;31-12-2015;Import;Designer;153;;;;;
6565;Poaceae;Oryza;brachyantha;;A.Chevalier & Roehrich;24;2;FC:PI;N;0.7;Uozu et al.; 1997 (Ref. 351);B;Monocot;0;;1997;0;;689;9-2-2013;31-12-2015;Import;Designer;983;;;;;
6566;Marantaceae;Calathea;zebrina;;Lindl.;26;2;Fe;N;0.7;Sharma and Mukhopadhyay; 1984 (Ref. 355);P;Monocot;0;;1984;0;;228;9-2-2013;31-12-2015;Import;Designer;950;;;;;
6567;Cyperaceae;Carex;curviollis;;;56;0;Fe;Y;0.7;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
6568;Casuarinaceae;Casuarina;glauca;;Sieb. ex Spring.;18;2;FC:PI;N;0.7;Schwencke et al.; 1998 (Ref. 452);P;Eudicot;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;1532;;;;;
6569;Rubiaceae;Catunaregam;spinosa;;(Thunb.) Trivengadum;22;0;Fe;N;0.7;Ohri; 2002 (Ref. 454);P;Eudicot;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;1533;;;;;
6570;Brassicaceae;Arabidopsis;suecica;;Norrl.;26;4;FC:PI;Y;0.7;Lysak et al.; 2009 (Ref. 599);A;Eudicot;0;;2009;0;;89;9-2-2013;31-12-2015;Import;Designer;32;;;;;
6571;Brassicaceae;Chorispora;tenella;;(Pall.) DC.;14;2;FC:PI;Y;0.7;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1534;;;;;
6572;Brassicaceae;Chrysochamela;velutina;;(DC.) Boiss.;22;0;FC:PI;Y;0.7;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1535;;;;;
6573;Brassicaceae;Olimarabidopsis;pumila;;(Stephan) Al-Shehbaz; O'Kane & R.A.Price;32;4;FC:PI;Y;0.7;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2016-01-02;Import;Designer;1536;;;;
6574;Resedaceae;Reseda;scoparia;;Brouss. ex Willd.;30;0;FC:PI;;0.7;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1537;;;;;
6575;Fabaceae;Trifolium;lappaceum;;L.;16;2;FC:PI;N;0.7;Vi_intin et al.; 2006 (Ref. 534);;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;966;;;;;
6576;Rosaceae;Rubus;trivialis;;Michx.;14;2;FC:PI;N;0.71;Meng & Finn; 2002 (Ref. 600);P;Eudicot;0;;2002;0;;134;9-2-2013;31-12-2015;Import;Designer;321;;;;;
6577;Stachyuraceae;Stachyurus;praecox;;Siebold & Zucc.;24;0;Fe;N;0.71;Hanson et al.; 2005 (Ref. 612);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1538;;;;;
6578;Bromeliaceae;Cryptanthus;schwackeanus;;Mez;34;2;FC:PI;Y;0.71;Ram챥z-Morillo & Brown; 2001 (Ref. 571);P;Monocot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;807;;;;;
6579;Cucurbitaceae;Cucurbita;lundelliana;;L.H.Bailey;40;2;FC:PI;N;0.72;Sisko et al.; 2003 (Ref. 500);A;Eudicot;0;;2003;0;;276;9-2-2013;31-12-2015;Import;Designer;589;;;;;
6580;Fabaceae;Trifolium;variegatum;;Nutt.;16;2;FC:PI;N;0.72;Vi_intin et al.; 2006 (Ref. 534);;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;966;;;;;
6581;Lamiaceae;Micromeria;hyssopifolia;;Webb & Berth.;0;0;FC:PI;;0.72;Suda et al.; 2003 (Ref. 477);P;Eudicot;0;;2003;0;;538;9-2-2013;2-1-2016;Import;Designer;253;;;;;
6582;Plantaginaceae;Veronica;filiformis;;Sm.;14;2;CIA;Y;0.72;Albach & Greilhuber; 2003 (Ref. 478);P;Eudicot;0;;2003;0;;193;9-2-2013;31-12-2015;Import;Designer;367;;;;;
6583;Brassicaceae;Arabis;procurrens;;Waldst. & Kit.;0;0;FC:PI;Y;0.72;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;443;9-2-2013;31-12-2015;Import;Designer;33;;;;;
6584;Brassicaceae;Sisymbrium;austriacum;;Jacq.;14;2;FC:PI;Y;0.72;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1494;;;;;
6585;Brassicaceae;Sisymbrella;dentata;;(L.) O.E. Schulz;32;0;FC:PI;Y;0.72;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1539;;;;;
6586;Cucurbitaceae;Cucurbita;ecuadorensis;;H.C.Cutler & Whitaker;40;2;FC:PI;N;0.72;Sisko et al.; 2003 (Ref. 500);A;Eudicot;0;;2003;0;;276;9-2-2013;31-12-2015;Import;Designer;589;;;;;
6587;Poaceae;Brachypodium;distachyon;;(L.) P.Beauv.;10;2;FC:PI;N;0.73;Hanson et al.; 2002 (Ref. 465);A;Monocot;0;;2002;0;;;9-2-2013;31-12-2015;Import;Designer;1008;;;;;
6588;Apocynaceae;Voacanga;grandifolia;;(Miq.) Rolfe;0;0;Fe;N;0.73;Ohri; 2002 (Ref. 454);P;Eudicot;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;1540;;;;;
6589;Rosaceae;Rubus;canescens;;DC.;14;2;FC:PI;N;0.73;Meng & Finn; 2002 (Ref. 600);P;Eudicot;0;;2002;0;;134;9-2-2013;31-12-2015;Import;Designer;321;;;;;
6590;Moraceae;Ficus;carica;;L.;0;0;FC:PI;N;0.73;Loureiro et al.; 2007 (Ref. 563);P;Eudicot;0;;2007;0;;66;9-2-2013;31-12-2015;Import;Designer;152;;;;;
6591;Cucurbitaceae;Cucurbita;okeechobeensis;;L.H.Bailey;40;2;FC:PI;N;0.74;Sisko et al.; 2003 (Ref. 500);A;Eudicot;0;;2003;0;;276;9-2-2013;31-12-2015;Import;Designer;589;;;;;
6592;Araceae;Spirodela;punctata;;(G.F.W.Meyer) Thompson;46;2;Fe;Y;0.74;Geber; 1989 (Ref. 400);P;Monocot;0;;1989;0;;;9-2-2013;31-12-2015;Import;Designer;1277;;;;;
6593;Lamiaceae;Micromeria;lachnophylla;;Webb & Berth.;30;0;FC:PI;;0.74;Suda et al.; 2003 (Ref. 477);P;Eudicot;0;;2003;0;;538;9-2-2013;2-1-2016;Import;Designer;253;;;;;
6594;Brassicaceae;Lepidium;apetalum;;Willd.;32;4;FC:PI;Y;0.74;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;31-12-2015;Import;Designer;1163;;;;;
6595;Brassicaceae;Boreava;orientalis;;Jaub. & Spach;14;2;FC:PI;Y;0.74;Lysak et al.; 2009 (Ref. 599);;Eudicot;0;;2009;0;;;9-2-2013;2-1-2016;Import;Designer;1541;;;;;
6596;Rubiaceae;Phyllis;nobla;;L.;22;2;FC:PI;;0.74;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1542;;;;;
6597;Bromeliaceae;Deuterocohnia;longipetala;;(Baker) Mez;0;0;FC:PI;Y;0.74;Ebert & Till; 1997 (Ref. 575);P;Monocot;0;;1997;0;;;9-2-2013;31-12-2015;Import;Designer;487;;;;;
6598;Fabaceae;Trifolium;campestre;;Schreb.;14;2;FC:PI;N;0.74;Vi_intin et al.; 2006 (Ref. 534);;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;966;;;;;
